date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:43:59	64287/64287	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2009:13:55%20GMT	http://your-dress.ancorathemes.com/category/trends/	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/category/trends/index.html	(from http://your-dress.ancorathemes.com/classic-1-column/)
14:44:00	41057/41057	---M--	200	added ('OK')	image/jpeg	etag:%225bd19982-a061%22	http://your-dress.ancorathemes.com/wp-content/uploads/2017/03/image-1-555x360.jpg	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/wp-content/uploads/2017/03/image-1-555x360.jpg	(from http://your-dress.ancorathemes.com/classic-2-columns/)
14:44:00	70873/70873	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2009:13:56%20GMT	http://your-dress.ancorathemes.com/tag/designer/	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/tag/designer/index.html	(from http://your-dress.ancorathemes.com/classic-1-column/)
14:44:01	73560/73560	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2009:13:59%20GMT	http://your-dress.ancorathemes.com/tag/dresses/	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/tag/dresses/index.html	(from http://your-dress.ancorathemes.com/classic-1-column/)
14:44:04	74847/74847	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2009:14:01%20GMT	http://your-dress.ancorathemes.com/tag/fit/	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/tag/fit/index.html	(from http://your-dress.ancorathemes.com/classic-1-column/)
14:44:04	68377/68377	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2009:14:00%20GMT	http://your-dress.ancorathemes.com/tag/fashionable/	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/tag/fashionable/index.html	(from http://your-dress.ancorathemes.com/classic-1-column/)
14:44:05	74988/74988	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2009:14:01%20GMT	http://your-dress.ancorathemes.com/tag/girl/	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/tag/girl/index.html	(from http://your-dress.ancorathemes.com/classic-1-column/)
14:44:05	42493/42493	---M--	200	added ('OK')	image/jpeg	etag:%225bd1999e-a5fd%22	http://your-dress.ancorathemes.com/wp-content/uploads/2017/03/image-3-555x360.jpg	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/wp-content/uploads/2017/03/image-3-555x360.jpg	(from http://your-dress.ancorathemes.com/classic-2-columns/)
14:44:06	73595/73595	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2009:14:04%20GMT	http://your-dress.ancorathemes.com/tag/glam/	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/tag/glam/index.html	(from http://your-dress.ancorathemes.com/classic-1-column/)
14:44:06	22918/22918	---M--	200	added ('OK')	image/jpeg	etag:%225bd19c68-5986%22	http://your-dress.ancorathemes.com/wp-content/uploads/2017/03/image-5-555x360.jpg	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/wp-content/uploads/2017/03/image-5-555x360.jpg	(from http://your-dress.ancorathemes.com/classic-2-columns/)
14:44:09	74323/74323	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2009:14:06%20GMT	http://your-dress.ancorathemes.com/tag/high-heels/	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/tag/high-heels/index.html	(from http://your-dress.ancorathemes.com/classic-1-column/)
14:44:09	74690/74690	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2009:14:06%20GMT	http://your-dress.ancorathemes.com/tag/jewelry/	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/tag/jewelry/index.html	(from http://your-dress.ancorathemes.com/classic-1-column/)
14:44:10	37274/37274	---M--	200	added ('OK')	image/jpeg	etag:%225bd199e0-919a%22	http://your-dress.ancorathemes.com/wp-content/uploads/2017/03/image-6-555x360.jpg	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/wp-content/uploads/2017/03/image-6-555x360.jpg	(from http://your-dress.ancorathemes.com/classic-2-columns/)
14:44:10	21400/21400	---M--	200	added ('OK')	image/jpeg	etag:%225bd19cc4-5398%22	http://your-dress.ancorathemes.com/wp-content/uploads/2017/03/image-7-555x360.jpg	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/wp-content/uploads/2017/03/image-7-555x360.jpg	(from http://your-dress.ancorathemes.com/classic-2-columns/)
